Product Name,Product ID,Category
G.E. Longer-Life Indoor Recessed Floodlight Bulbs,FUR-FU-10004586,Furniture
Panasonic KX TS3282W Corded phone,TEC-PH-10004908,Technology
"Global Leather and Oak Executive Chair, Black",FUR-CH-10004495,Furniture
Cubify CubeX 3D Printer Double Head Print,TEC-MA-10000418,Technology
Ibico Ibimaster 300 Manual Binding System,OFF-BI-10004600,Office Supplies
Wilson Jones Impact Binders,OFF-BI-10004040,Office Supplies
Newell 34,OFF-AR-10001615,
Polycom CX300 Desktop Phone USB VoIP phone,TEC-PH-10001299,Technology
Boston 1799 Powerhouse Electric Pencil Sharpener,OFF-AR-10004260,Office Supplies
Staple envelope,OFF-EN-10004773,Office Supplies
Wilson Jones Four-Pocket Poly Binders,OFF-BI-10001787,Office Supplies
Sterilite Show Offs Storage Containers,OFF-ST-10002957,Office Supplies
"Alliance Super-Size Bands, Assorted Sizes",OFF-FA-10001883,Office Supplies
"BlueLounge Milo Smartphone Stand, White/Metallic",TEC-PH-10001644,
Avery White Multi-Purpose Labels,OFF-LA-10000407,Office Supplies
Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,TEC-AC-10000420,Technology
Letter or Legal Size Expandable Poly String Tie Envelopes,OFF-EN-10004846,Office Supplies
Stiletto Hand Letter Openers,OFF-SU-10003567,Office Supplies
Tennsco Commercial Shelving,OFF-ST-10002301,Office Supplies
Samsung HM1900 Bluetooth Headset,TEC-PH-10003095,Technology
Cisco SPA112 2 Port Phone Adapter,TEC-PH-10004912,Technology
Col-Erase Pencils with Erasers,OFF-AR-10000799,Office Supplies
Xerox 221,OFF-PA-10004609,Office Supplies
Plantronics Encore H101 Dual Earpieces Headset,TEC-PH-10003171,Technology
Disposable Triple-Filter Dust Bags,OFF-AP-10000595,Office Supplies
Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,TEC-AC-10003399,Technology
Fellowes Powershred HS-440 4-Sheet High Security Shredder,TEC-MA-10002428,Technology
Motorola Droid Maxx,TEC-PH-10001128,Technology
Xerox 1893,OFF-PA-10001033,Office Supplies
Kensington Expert Mouse Optical USB Trackball for PC or Mac,TEC-AC-10000474,Technology
"Master Caster Door Stop, Gray",FUR-FU-10002963,Furniture
Tenex Chairmats For Use with Hard Floors,FUR-FU-10000193,Furniture
"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",OFF-BI-10000962,Office Supplies
Fellowes Command Center 5-outlet power strip,OFF-AP-10002867,Office Supplies
"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",FUR-BO-10002916,Furniture
"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",FUR-TA-10004152,Furniture
"Executive Impressions 10"" Spectator Wall Clock",FUR-FU-10000672,Furniture
"Hon Metal Bookcases, Putty",FUR-BO-10002598,Furniture
Xerox 1900,OFF-PA-10004610,Office Supplies
OIC Stacking Trays,FUR-FU-10000320,Furniture
"Global Armless Task Chair, Royal Blue",FUR-CH-10003535,Furniture
Eldon Executive Woodline II Cherry Finish Desk Accessories,FUR-FU-10003919,Furniture
"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",OFF-PA-10000174,Office Supplies
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",FUR-FU-10002703,Furniture
Polycom VoiceStation 500 Conference phone,TEC-PH-10002415,Technology
"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",OFF-AR-10000657,Office Supplies
"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",OFF-PA-10004996,Office Supplies
Xerox 204,OFF-PA-10003363,Office Supplies
KeyTronic E03601U1 - Keyboard - Beige,TEC-AC-10002305,Technology
Imation Bio 2GB USB Flash Drive Imation Corp,TEC-AC-10000990,Technology
"Hon Metal Bookcases, Black",FUR-BO-10001608,Furniture
"Bush Birmingham Collection Bookcase, Dark Cherry",FUR-BO-10000112,Furniture
AT&T 1080 Phone,TEC-PH-10004120,Technology
Avery Metallic Poly Binders,OFF-BI-10003476,Office Supplies
Ativa MDM8000 8-Sheet Micro-Cut Shredder,TEC-MA-10002859,Technology
Acco 6 Outlet Guardian Premium Plus Surge Suppressor,OFF-AP-10001947,Office Supplies
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,OFF-LA-10001982,Office Supplies
Ooma Telo VoIP Home Phone System,TEC-PH-10003484,Technology
"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",OFF-PA-10000007,Office Supplies
Xerox 200,OFF-PA-10000552,Office Supplies
Staples in misc. colors,OFF-AR-10004062,Office Supplies
Akro Stacking Bins,OFF-ST-10000321,Office Supplies
Rosewill 107 Normal Keys USB Wired Standard Keyboard,TEC-AC-10002134,Technology
PayAnywhere Card Reader,TEC-PH-10004071,Technology
Xerox 1882,OFF-PA-10004039,Office Supplies
Boston Home & Office Model 2000 Electric Pencil Sharpeners,OFF-AR-10001725,Office Supplies
Newell 31,OFF-AR-10004269,Office Supplies
"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",OFF-BI-10003007,Office Supplies
Acme Kleen Earth Office Shears,OFF-SU-10002522,Office Supplies
"Maxell Pro 80 Minute CD-R, 10/Pack",TEC-AC-10004859,Technology
Imation Swivel Flash Drive USB flash drive - 8 GB,TEC-AC-10002558,Technology
Acrylic Self-Standing Desk Frames,FUR-FU-10001731,Furniture
"Elite 5"" Scissors",OFF-SU-10004782,Office Supplies
Acco Side-Punched Conventional Columnar Pads,OFF-SU-10000432,Office Supplies
Avery 492,OFF-LA-10004409,Office Supplies
Adjustable Personal File Tote,OFF-ST-10001031,Office Supplies
"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",OFF-LA-10000476,Office Supplies
Prismacolor Color Pencil Set,OFF-AR-10002987,Office Supplies
Sharp 1540cs Digital Laser Copier,TEC-CO-10001571,Technology
"Eldon Regeneration Recycled Desk Accessories, Black",FUR-FU-10003026,Furniture
Eldon File Chest Portable File,OFF-ST-10001034,Office Supplies
"Verbatim Slim CD and DVD Storage Cases, 50/Pack",TEC-AC-10000521,Technology
Letter Slitter,OFF-SU-10003002,Office Supplies
Samsung Galaxy S4 Active,TEC-PH-10000730,Technology
Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,FUR-CH-10004983,Furniture
"Acco Banker's Clasps, 5 3/4""-Long",OFF-FA-10001332,Office Supplies
Logitech Wireless Anywhere Mouse MX for PC and Mac,TEC-AC-10001874,Technology
Acco Economy Flexible Poly Round Ring Binder,OFF-BI-10000494,Office Supplies
Balt Split Level Computer Training Table,FUR-TA-10003469,Furniture
Dixon Ticonderoga Core-Lock Colored Pencils,OFF-AR-10003179,Office Supplies
SAFCO Folding Chair Trolley,FUR-CH-10003606,Furniture
"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",FUR-CH-10003298,Furniture
Avery 515,OFF-LA-10003537,Office Supplies
"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",OFF-PA-10000069,Office Supplies
Things To Do Today Spiral Book,OFF-PA-10004733,Office Supplies
Logitech Illuminated Ultrathin Keyboard with Backlighting,TEC-AC-10004814,Technology
Serrated Blade or Curved Handle Hand Letter Openers,OFF-SU-10002301,Office Supplies
Ibico EB-19 Dual Function Manual Binding System,OFF-BI-10004318,Office Supplies
"Eldon 300 Class Desk Accessories, Black",FUR-FU-10004164,
Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,TEC-AC-10001539,Technology
LG Exalt,TEC-PH-10002789,Technology
GBC Poly Designer Binding Covers,OFF-BI-10004828,Office Supplies
Economy #2 Pencils,OFF-AR-10001770,Office Supplies
"Eldon ""L"" Workstation Diamond Chairmat",FUR-FU-10004904,Furniture
"DAX Copper Panel Document Frame, 5 x 7 Size",FUR-FU-10002396,Furniture
"Maxell 74 Minute CDR, 10/Pack",TEC-AC-10002331,Technology
Micro Innovations Wireless Classic Keyboard with Mouse,TEC-AC-10001090,Technology
"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",FUR-BO-10004218,Furniture
LG G3,TEC-PH-10001619,Technology
Riverleaf Stik-Withit Designer Note Cubes,OFF-PA-10000246,Office Supplies
HP Office Paper (20Lb. and 87 Bright),OFF-PA-10001461,Office Supplies
"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",OFF-AR-10004165,Office Supplies
Staple envelope,OFF-EN-10001028,Office Supplies
RCA ViSYS 25423RE1 Corded phone,TEC-PH-10003535,Technology
3M Polarizing Light Filter Sleeves,FUR-FU-10001085,Furniture
Newell 348,OFF-AR-10003481,
Xerox 1928,OFF-PA-10002606,Office Supplies
"Eldon Expressions Wood and Plastic Desk Accessories, Oak",FUR-FU-10003731,Furniture
Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,OFF-AP-10001962,Office Supplies
"Ultra Door Kickplate, 8""H x 34""W",FUR-FU-10003798,Furniture
Boston 1900 Electric Pencil Sharpener,OFF-AR-10002704,Office Supplies
WD My Passport Ultra 1TB Portable External Hard Drive,TEC-AC-10002942,
Canon PC170 Desktop Personal Copier,TEC-MA-10001016,Technology
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",TEC-AC-10001553,Technology
"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",FUR-FU-10001215,
Xerox 1890,OFF-PA-10002499,Office Supplies
Jackery Bar Premium Fast-charging Portable Charger,TEC-PH-10003215,
"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",OFF-LA-10002945,Office Supplies
Prang Drawing Pencil Set,OFF-AR-10002766,Office Supplies
Cisco IP Phone 7961G VoIP phone - Dark gray,TEC-PH-10004434,Technology
"Hon Metal Bookcases, Gray",FUR-BO-10000711,Furniture
Ibico EPK-21 Electric Binding System,OFF-BI-10001120,Office Supplies
"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",OFF-AP-10004655,Office Supplies
Rush Hierlooms Collection Rich Wood Bookcases,FUR-BO-10004360,Furniture
Kingston Digital DataTraveler 8GB USB 2.0,TEC-AC-10000199,Technology
"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",TEC-MA-10001127,Technology
Newell 338,OFF-AR-10001227,Office Supplies
Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,FUR-CH-10000229,Furniture
O'Sullivan 5-Shelf Heavy-Duty Bookcases,FUR-BO-10002853,Furniture
Hammermill Color Copier Paper (28Lb. and 96 Bright),OFF-PA-10004022,Office Supplies
Xerox 1990,OFF-PA-10004248,Office Supplies
Xerox 1933,OFF-PA-10001363,Office Supplies
"Green Canvas Binder for 8-1/2"" x 14"" Sheets",OFF-BI-10003876,Office Supplies
Park Ridge Embossed Executive Business Envelopes,OFF-EN-10004007,Office Supplies
"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",FUR-BO-10003894,Furniture
Cisco Desktop Collaboration Experience DX650 IP Video Phone,TEC-MA-10001570,Technology
Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,FUR-FU-10003930,Furniture
Xerox 1975,OFF-PA-10000232,Office Supplies
Newell 323,OFF-AR-10001972,Office Supplies
"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",OFF-AR-10004587,Office Supplies
Staple holder,OFF-AP-10001366,Office Supplies
"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",OFF-BI-10000216,Office Supplies
"3D Systems Cube Printer, 2nd Generation, Magenta",TEC-MA-10001047,Technology
Avery 487,OFF-LA-10003720,Office Supplies
Hewlett-Packard Deskjet D4360 Printer,TEC-MA-10003246,Technology
DAX Wood Document Frame.,FUR-FU-10000175,Furniture
Xerox 208,OFF-PA-10000556,Office Supplies
Memorex Micro Travel Drive 4 GB,TEC-AC-10003237,Technology
#6 3/4 Gummed Flap White Envelopes,OFF-EN-10003068,Office Supplies
DAX Two-Tone Silver Metal Document Frame,FUR-FU-10004053,Furniture
Easy-staple paper,OFF-PA-10000565,Office Supplies
Avery 503,OFF-LA-10000414,Office Supplies
Holmes 99% HEPA Air Purifier,OFF-AP-10002998,Office Supplies
O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,FUR-BO-10004690,Furniture
SANFORD Major Accent Highlighters,OFF-AR-10002445,Office Supplies
Hon 4-Shelf Metal Bookcases,FUR-BO-10003546,Furniture
Global Adaptabilities Conference Tables,FUR-TA-10003392,Furniture
Newell 316,OFF-AR-10003217,Office Supplies
Fellowes Staxonsteel Drawer Files,OFF-ST-10001932,Office Supplies
Avery Hi-Liter Smear-Safe Highlighters,OFF-AR-10001761,Office Supplies
"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",OFF-EN-10003567,Office Supplies
Xerox 1992,OFF-PA-10003022,Office Supplies
Riverside Furniture Stanwyck Manor Table Series,FUR-TA-10004442,Furniture
Fellowes Recycled Storage Drawers,OFF-ST-10000129,Office Supplies
Xerox 190,OFF-PA-10004948,Office Supplies
Xerox 1892,OFF-PA-10001725,Office Supplies
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,TEC-PH-10000213,Technology
"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",OFF-PA-10000807,Office Supplies
"24 Capacity Maxi Data Binder Racks, Pearl",OFF-ST-10003805,Office Supplies
Southworth 25% Cotton Premium Laser Paper and Envelopes,OFF-PA-10004353,Office Supplies
Multimedia Mailers,OFF-EN-10004206,Office Supplies
Avery 5,OFF-LA-10003388,Office Supplies
Jensen SMPS-640 - speaker phone,TEC-PH-10000193,Technology
"Master Caster Door Stop, Large Brown",FUR-FU-10002111,Furniture
Fellowes Desktop Hanging File Manager,OFF-ST-10000885,Office Supplies
Xerox 1956,OFF-PA-10002709,Office Supplies
Nu-Dell Oak Frame,FUR-FU-10003424,Furniture
GBC Therma-A-Bind 250T Electric Binding System,OFF-BI-10003718,Office Supplies
Document Clip Frames,FUR-FU-10002508,Furniture
"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",OFF-AP-10004052,Office Supplies
Xerox 1937,OFF-PA-10003134,Office Supplies
"DAX Cubicle Frames, 8-1/2 x 11",FUR-FU-10000719,Furniture
Sauder Camden County Collection Library,FUR-BO-10003893,Furniture
Canon PC-428 Personal Copier,TEC-CO-10001943,Technology
Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,FUR-CH-10000749,Furniture
Xerox 1917,OFF-PA-10003228,Office Supplies
SanDisk Cruzer 16 GB USB Flash Drive,TEC-AC-10001542,Technology
Imation 30456 USB Flash Drive 8GB,TEC-AC-10004877,Technology
Panasonic KX TS208W Corded phone,TEC-PH-10001305,Technology
Xerox 19,OFF-PA-10000483,Office Supplies
SanDisk Cruzer 4 GB USB Flash Drive,TEC-AC-10000487,Technology
AmazonBasics 3-Button USB Wired Mouse,TEC-AC-10002018,Technology
14-7/8 x 11 Blue Bar Computer Printout Paper,OFF-PA-10004381,Office Supplies
"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",OFF-EN-10001453,Office Supplies
Kleencut Forged Office Shears by Acme United Corporation,OFF-SU-10001212,Office Supplies
"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",OFF-BI-10000201,Office Supplies
Logitech Keyboard K120,TEC-AC-10004396,Technology
Dixon Ticonderoga Pencils,OFF-AR-10002467,Office Supplies
"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",FUR-FU-10002813,Furniture
Texas Instrument TI-15 Fraction Calculator,TEC-MA-10000752,Technology
"Deflect-o EconoMat Nonstudded, No Bevel Mat",FUR-FU-10004845,Furniture
OIC Thumb-Tacks,OFF-FA-10000840,Office Supplies
"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",OFF-AR-10001231,Office Supplies
PNY Rapid USB Car Charger - Black,TEC-PH-10004875,Technology
Hon Every-Day Chair Series Swivel Task Chairs,FUR-CH-10001802,Furniture
"SmartStand Mobile Device Holder, Assorted Colors",TEC-PH-10003356,
Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,OFF-AP-10002670,Office Supplies
Staples,OFF-FA-10003485,Office Supplies
Euro Pro Shark Stick Mini Vacuum,OFF-AP-10000390,Office Supplies
Easy-staple paper,OFF-PA-10002764,Office Supplies
Astroparche Fine Business Paper,OFF-PA-10000143,Office Supplies
Zebra ZM400 Thermal Label Printer,TEC-MA-10000045,Technology
Letter Size File,OFF-ST-10000136,Office Supplies
Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,TEC-PH-10004522,Technology
Samsung Galaxy S4,TEC-PH-10002584,Technology
Office Star Flex Back Scooter Chair with Aluminum Finish Frame,FUR-CH-10004626,Furniture
Samsung Convoy 3,TEC-PH-10000562,Technology
"Eldon Imàge Series Desk Accessories, Clear",FUR-FU-10001025,Furniture
Avery 491,OFF-LA-10004178,Office Supplies
Xerox 209,OFF-PA-10003797,Office Supplies
"Peel & Seel Recycled Catalog Envelopes, Brown",OFF-EN-10003448,Office Supplies
Avanti 1.7 Cu. Ft. Refrigerator,OFF-AP-10000938,Office Supplies
Acme Design Stainless Steel Bent Scissors,OFF-SU-10004737,Office Supplies
"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",FUR-TA-10001691,Furniture
Hewlett-Packard 300S Scientific Calculator,TEC-MA-10003173,Technology
Avery 495,OFF-LA-10000305,Office Supplies
iOttie HLCRIO102 Car Mount,TEC-PH-10002583,Technology
"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",OFF-AR-10003876,Office Supplies
EcoTones Memo Sheets,OFF-PA-10003063,Office Supplies
Xerox 1906,OFF-PA-10003302,Office Supplies
Texas Instruments TI-34 Scientific Calculator,TEC-MA-10000423,Technology
Kingston Digital DataTraveler 64GB USB 2.0,TEC-AC-10004992,Technology
GBC VeloBinder Strips,OFF-BI-10004099,Office Supplies
Xerox 1963,OFF-PA-10001215,Office Supplies
Logitech Z-906 Speaker sys - home theater - 5.1-CH,TEC-AC-10003870,Technology
"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",OFF-AP-10000275,Office Supplies
Luxo Adjustable Task Clamp Lamp,FUR-FU-10003192,Furniture
Unpadded Memo Slips,OFF-PA-10000859,Office Supplies
Barrel Sharpener,OFF-AR-10000614,Office Supplies
Acco Glide Clips,OFF-FA-10000089,Office Supplies
"Bush Cubix Conference Tables, Fully Assembled",FUR-TA-10001771,Furniture
"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",FUR-CH-10002044,Furniture
"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",FUR-TA-10001086,Furniture
Xerox 20,OFF-PA-10000048,Office Supplies
"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",TEC-MA-10002109,Technology
"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",OFF-PA-10003036,Office Supplies
Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,TEC-PH-10001870,Technology
"Iris 3-Drawer Stacking Bin, Black",OFF-ST-10002182,Office Supplies
Panasonic Business Telephones KX-T7736,TEC-PH-10001468,Technology
Hunt Boston Vacuum Mount KS Pencil Sharpener,OFF-AR-10004010,Office Supplies
Portfile Personal File Boxes,OFF-ST-10003572,Office Supplies
"Belkin 19"" Center-Weighted Shelf, Gray",OFF-ST-10003994,Office Supplies
Hon Comfortask Task/Swivel Chairs,FUR-CH-10001545,Furniture
"Career Cubicle Clock, 8 1/4"", Black",FUR-FU-10004245,Furniture
"Peel & Seel Recycled Catalog Envelopes, Brown",OFF-EN-10002592,Office Supplies
Boston 16765 Mini Stand Up Battery Pencil Sharpener,OFF-AR-10000914,
Avery 475,OFF-LA-10003498,Office Supplies
"Vtech AT&T CL2940 Corded Speakerphone, Black",TEC-MA-10003329,Technology
Tenex B1-RE Series Chair Mats for Low Pile Carpets,FUR-FU-10000747,Furniture
Griffin GC17055 Auxiliary Audio Cable,TEC-PH-10004100,Technology
Rogers Profile Extra Capacity Storage Tub,OFF-ST-10000636,Office Supplies
RCA ViSYS 25825 Wireless digital phone,TEC-PH-10003174,Technology
Xerox 1914,OFF-PA-10001497,Office Supplies
Xerox 1902,OFF-PA-10001952,
Acme Titanium Bonded Scissors,OFF-SU-10004661,Office Supplies
Xerox 207,OFF-PA-10001826,Office Supplies
Socket Bluetooth Cordless Hand Scanner (CHS),TEC-MA-10001031,Technology
Okidata B400 Printer,TEC-MA-10003176,Technology
"Logitech Wireless Boombox Speaker - portable - wireless, wired",TEC-AC-10002647,Technology
Xiaomi Mi3,TEC-PH-10002114,Technology
Xerox 1947,OFF-PA-10001593,Office Supplies
Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,TEC-AC-10004803,Technology
Xerox 193,OFF-PA-10001801,Office Supplies
iOttie XL Car Mount,TEC-PH-10000127,Technology
Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,OFF-AP-10001564,Office Supplies
First Data TMFD35 PIN Pad,TEC-AC-10004595,Technology
Ultra Commercial Grade Dual Valve Door Closer,FUR-FU-10002874,
Contemporary Borderless Frame,FUR-FU-10003489,Furniture
"3D Systems Cube Printer, 2nd Generation, White",TEC-MA-10002073,Technology
Panasonic KX - TS880B Telephone,TEC-PH-10004006,Technology
"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",OFF-BI-10000279,Office Supplies
Xerox 1936,OFF-PA-10000300,Office Supplies
Avery Legal 4-Ring Binder,OFF-BI-10004308,Office Supplies
Avaya 5410 Digital phone,TEC-PH-10004080,Technology
"TOPS Money Receipt Book, Consecutively Numbered in Red,",OFF-PA-10001260,Office Supplies
Desktop 3-Pocket Hot File,OFF-ST-10004946,Office Supplies
Wirebound Voice Message Log Book,OFF-PA-10002109,
Konica Minolta magicolor 1690MF Multifunction Printer,TEC-MA-10004255,Technology
"Linden 12"" Wall Clock With Oak Frame",FUR-FU-10003095,Furniture
Tensor Brushed Steel Torchiere Floor Lamp,FUR-FU-10000820,Furniture
Ricoh - Ink Collector Unit for GX3000 Series Printers,TEC-MA-10002930,Technology
"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",OFF-PA-10003205,Office Supplies
Avery 479,OFF-LA-10002368,Office Supplies
Okidata C610n Printer,TEC-MA-10003230,Technology
Xerox 229,OFF-PA-10000295,Office Supplies
Acme Galleria Hot Forged Steel Scissors with Colored Handles,OFF-SU-10004884,
Nu-Dell EZ-Mount Plastic Wall Frames,FUR-FU-10002240,Furniture
Tensor Track Tree Floor Lamp,FUR-FU-10001057,Furniture
Hon Olson Stacker Chairs,FUR-CH-10002073,Furniture
Belkin 7-Outlet SurgeMaster Home Series,OFF-AP-10003278,Office Supplies
Griffin GC36547 PowerJolt SE Lightning Charger,TEC-PH-10002070,Technology
Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,FUR-FU-10000277,Furniture
Cherry 142-key Programmable Keyboard,TEC-AC-10004420,Technology
Motorola L703CM,TEC-PH-10004094,Technology
NeatDesk Desktop Scanner & Digital Filing System,TEC-MA-10002790,Technology
Hoover Commercial Lightweight Upright Vacuum,OFF-AP-10001634,Office Supplies
Xerox 1976,OFF-PA-10001837,Office Supplies
"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",OFF-AR-10003896,Office Supplies
"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",OFF-BI-10002897,Office Supplies
Xerox 1983,OFF-PA-10001243,Office Supplies
"Tenex Chairmat w/ Average Lip, 45"" x 53""",FUR-FU-10003806,Furniture
"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",TEC-MA-10000904,Technology
Avery 484,OFF-LA-10002473,Office Supplies
Electrix Fluorescent Magnifier Lamps & Weighted Base,FUR-FU-10003374,Furniture
Okidata C610n Printer,TEC-MA-10001856,Technology
Space Solutions Industrial Galvanized Steel Shelving.,OFF-ST-10003641,Office Supplies
Staples in misc. colors,OFF-AR-10004707,Office Supplies
Plantronics Single Ear Headset,TEC-MA-10004086,Technology
Zebra GK420t Direct Thermal/Thermal Transfer Printer,TEC-MA-10001695,Technology
"Tensor ""Hersey Kiss"" Styled Floor Lamp",FUR-FU-10002506,Furniture
Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,TEC-AC-10004518,
Hoover Commercial SteamVac,OFF-AP-10000027,Office Supplies
Xerox 1938,OFF-PA-10002558,Office Supplies
NETGEAR RangeMax WNR1000 Wireless Router,TEC-AC-10000926,Technology
Xerox 1899,OFF-PA-10001846,Office Supplies
Hewlett-Packard Desktjet 6988DT Refurbished Printer,TEC-MA-10003673,Technology
"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",FUR-BO-10001567,Furniture
"Executive Impressions 16-1/2"" Circular Wall Clock",FUR-FU-10001379,Furniture
Okidata MB760 Printer,TEC-MA-10000984,Technology
"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",OFF-AR-10000937,Office Supplies
"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",FUR-FU-10002030,Furniture
Sterling Rubber Bands by Alliance,OFF-FA-10000254,Office Supplies
Kensington 6 Outlet SmartSocket Surge Protector,OFF-AP-10004136,Office Supplies
Maxell CD-R Discs,TEC-AC-10002370,Technology
Avery Hi-Liter Pen Style Six-Color Fluorescent Set,OFF-AR-10003986,Office Supplies
"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",OFF-SU-10004290,Office Supplies
Star Micronics TSP100 TSP143LAN Receipt Printer,TEC-MA-10004552,Technology
Xerox 1955,OFF-PA-10000312,Office Supplies
"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",OFF-PA-10001001,Office Supplies
"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",OFF-PA-10001583,Office Supplies
Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,TEC-MA-10002694,Technology
Lexmark 20R1285 X6650 Wireless All-in-One Printer,TEC-MA-10004626,Technology
Nokia Lumia 1020,TEC-PH-10004241,Technology
Acme Serrated Blade Letter Opener,OFF-SU-10003936,Office Supplies
Okidata B401 Printer,TEC-MA-10003337,Technology
Xerox Blank Computer Paper,OFF-PA-10000210,Office Supplies
4009 Highlighters,OFF-AR-10003477,Office Supplies
Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,FUR-CH-10002317,Furniture
Self-Adhesive Address Labels for Typewriters with Dispenser Box,OFF-LA-10004677,Office Supplies
Office Star - Task Chair with Contemporary Loop Arms,FUR-CH-10002780,Furniture
Grip Seal Envelopes,OFF-EN-10001535,Office Supplies
Penpower WorldCard Pro Card Scanner,TEC-MA-10003493,Technology
Sony 8GB Class 10 Micro SDHC R40 Memory Card,TEC-AC-10002380,Technology
RCA ViSYS 25425RE1 Corded phone,TEC-PH-10002817,Technology
Cisco 8961 IP Phone Charcoal,TEC-MA-10003589,Technology
"Eureka Hand Vacuum, Bagless",OFF-AP-10003099,Office Supplies
LG G2,TEC-PH-10002645,Technology
Eldon Jumbo ProFile Portable File Boxes Graphite/Black,OFF-ST-10001627,Office Supplies
